station_name,station_id,imageset_id,image_id,timestamp,filename,url
Avery Brook_Side_01171000,13,143,237508,2021-05-01T21:59:59Z,Avery Side__2021-05-01__16-59-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__16-59-59(1).JPG
Avery Brook_Side_01171000,13,143,237510,2021-05-01T22:15:00Z,Avery Side__2021-05-01__17-15-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__17-15-00(1).JPG
Avery Brook_Side_01171000,13,143,237512,2021-05-01T22:30:00Z,Avery Side__2021-05-01__17-30-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__17-30-00(1).JPG
Avery Brook_Side_01171000,13,143,237513,2021-05-01T22:45:00Z,Avery Side__2021-05-01__17-45-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__17-45-00(1).JPG
Avery Brook_Side_01171000,13,143,237515,2021-05-01T23:00:00Z,Avery Side__2021-05-01__18-00-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__18-00-00(1).JPG
Avery Brook_Side_01171000,13,143,237517,2021-05-01T23:14:59Z,Avery Side__2021-05-01__18-14-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__18-14-59(1).JPG
Avery Brook_Side_01171000,13,143,237518,2021-05-01T23:29:59Z,Avery Side__2021-05-01__18-29-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__18-29-59(1).JPG
Avery Brook_Side_01171000,13,143,237520,2021-05-01T23:45:00Z,Avery Side__2021-05-01__18-45-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__18-45-00(1).JPG
Avery Brook_Side_01171000,13,143,237521,2021-05-02T00:00:00Z,Avery Side__2021-05-01__19-00-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__19-00-00(1).JPG
Avery Brook_Side_01171000,13,143,237523,2021-05-02T00:15:00Z,Avery Side__2021-05-01__19-15-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__19-15-00(1).JPG
