station_name,station_id,imageset_id,image_id,timestamp,filename,url
West Brook Reservoir_01171020,16,135,225828,2021-03-26T12:45:00Z,West Brook Reservior__2021-03-26__07-45-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__07-45-00(1).JPG
West Brook Reservoir_01171020,16,135,225831,2021-03-26T13:29:59Z,West Brook Reservior__2021-03-26__08-29-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__08-29-59(1).JPG
West Brook Reservoir_01171020,16,135,225832,2021-03-26T13:45:00Z,West Brook Reservior__2021-03-26__08-45-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__08-45-00(1).JPG
West Brook Reservoir_01171020,16,135,225835,2021-03-26T14:29:59Z,West Brook Reservior__2021-03-26__09-29-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__09-29-59(1).JPG
West Brook Reservoir_01171020,16,135,225837,2021-03-26T14:59:59Z,West Brook Reservior__2021-03-26__09-59-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__09-59-59(1).JPG
West Brook Reservoir_01171020,16,135,225839,2021-03-26T15:30:00Z,West Brook Reservior__2021-03-26__10-30-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__10-30-00(1).JPG
West Brook Reservoir_01171020,16,135,225841,2021-03-26T15:59:59Z,West Brook Reservior__2021-03-26__10-59-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__10-59-59(1).JPG
West Brook Reservoir_01171020,16,135,225842,2021-03-26T16:14:59Z,West Brook Reservior__2021-03-26__11-14-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__11-14-59(1).JPG
West Brook Reservoir_01171020,16,135,225846,2021-03-26T18:15:00Z,West Brook Reservior__2021-03-26__13-15-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__13-15-00(1).JPG
West Brook Reservoir_01171020,16,135,225850,2021-03-26T19:14:59Z,West Brook Reservior__2021-03-26__14-14-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__14-14-59(1).JPG
West Brook Reservoir_01171020,16,135,225853,2021-03-26T20:00:00Z,West Brook Reservior__2021-03-26__15-00-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__15-00-00(1).JPG
West Brook Reservoir_01171020,16,135,225854,2021-03-26T20:15:00Z,West Brook Reservior__2021-03-26__15-15-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__15-15-00(1).JPG
West Brook Reservoir_01171020,16,135,225856,2021-03-26T20:44:59Z,West Brook Reservior__2021-03-26__15-44-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__15-44-59(1).JPG
West Brook Reservoir_01171020,16,135,225858,2021-03-26T21:15:00Z,West Brook Reservior__2021-03-26__16-15-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__16-15-00(1).JPG
West Brook Reservoir_01171020,16,135,225860,2021-03-26T21:45:00Z,West Brook Reservior__2021-03-26__16-45-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__16-45-00(1).JPG
West Brook Reservoir_01171020,16,135,225862,2021-03-26T22:14:59Z,West Brook Reservior__2021-03-26__17-14-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__17-14-59(1).JPG
West Brook Reservoir_01171020,16,135,225863,2021-03-26T22:29:59Z,West Brook Reservior__2021-03-26__17-29-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__17-29-59(1).JPG
West Brook Reservoir_01171020,16,135,225865,2021-03-26T23:00:00Z,West Brook Reservior__2021-03-26__18-00-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__18-00-00(1).JPG
West Brook Reservoir_01171020,16,135,225869,2021-03-27T00:00:00Z,West Brook Reservior__2021-03-26__19-00-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__19-00-00(1).JPG
West Brook Reservoir_01171020,16,135,225872,2021-03-27T00:45:00Z,West Brook Reservior__2021-03-26__19-45-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__19-45-00(1).JPG
West Brook Reservoir_01171020,16,135,225873,2021-03-27T00:59:59Z,West Brook Reservior__2021-03-26__19-59-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__19-59-59(1).JPG
West Brook Reservoir_01171020,16,135,225877,2021-03-27T02:00:00Z,West Brook Reservior__2021-03-26__21-00-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__21-00-00(1).JPG
West Brook Reservoir_01171020,16,135,225879,2021-03-27T02:29:59Z,West Brook Reservior__2021-03-26__21-29-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__21-29-59(1).JPG
West Brook Reservoir_01171020,16,135,225881,2021-03-27T03:00:00Z,West Brook Reservior__2021-03-26__22-00-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__22-00-00(1).JPG
West Brook Reservoir_01171020,16,135,225883,2021-03-27T03:30:00Z,West Brook Reservior__2021-03-26__22-30-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__22-30-00(1).JPG
West Brook Reservoir_01171020,16,135,225884,2021-03-27T03:45:00Z,West Brook Reservior__2021-03-26__22-45-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__22-45-00(1).JPG
West Brook Reservoir_01171020,16,135,225886,2021-03-27T05:15:00Z,West Brook Reservior__2021-03-27__00-15-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-27__00-15-00(1).JPG
West Brook Reservoir_01171020,16,135,225890,2021-03-27T06:15:00Z,West Brook Reservior__2021-03-27__01-15-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-27__01-15-00(1).JPG
West Brook Reservoir_01171020,16,135,225892,2021-03-27T06:45:00Z,West Brook Reservior__2021-03-27__01-45-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-27__01-45-00(1).JPG
West Brook Reservoir_01171020,16,135,225893,2021-03-27T06:59:59Z,West Brook Reservior__2021-03-27__01-59-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-27__01-59-59(1).JPG
West Brook Reservoir_01171020,16,135,225895,2021-03-27T07:30:00Z,West Brook Reservior__2021-03-27__02-30-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-27__02-30-00(1).JPG
West Brook Reservoir_01171020,16,135,225897,2021-03-27T08:00:00Z,West Brook Reservior__2021-03-27__03-00-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-27__03-00-00(1).JPG
West Brook Reservoir_01171020,16,135,225899,2021-03-27T08:29:59Z,West Brook Reservior__2021-03-27__03-29-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-27__03-29-59(1).JPG
